,neg,neu,pos,compound,place_id
361,0.0,0.596,0.404,0.8964,ChIJb08c02c8fa950d4dce69
362,0.0,0.538,0.462,0.9001,ChIJb08c02c8fa950d4dce69
363,0.0,0.424,0.576,0.9274,ChIJb08c02c8fa950d4dce69
364,0.484,0.516,0.0,-0.9043,ChIJb08c02c8fa950d4dce69
365,0.0,0.741,0.259,0.743,ChIJb08c02c8fa950d4dce69
366,0.333,0.54,0.127,-0.6517,ChIJb08c02c8fa950d4dce69
367,0.387,0.613,0.0,-0.743,ChIJb08c02c8fa950d4dce69
368,0.0,0.701,0.299,0.8258,ChIJb08c02c8fa950d4dce69
369,0.0,0.455,0.545,0.9217,ChIJb08c02c8fa950d4dce69
370,0.0,0.45,0.55,0.9401,ChIJb08c02c8fa950d4dce69
371,0.0,0.592,0.408,0.7644,ChIJb08c02c8fa950d4dce69
372,0.0,0.708,0.292,0.7644,ChIJb08c02c8fa950d4dce69
373,0.0,0.709,0.291,0.8126,ChIJb08c02c8fa950d4dce69
374,0.0,0.711,0.289,0.7263,ChIJb08c02c8fa950d4dce69
375,0.0,0.489,0.511,0.9571,ChIJb08c02c8fa950d4dce69
376,0.0,0.881,0.119,0.2263,ChIJb08c02c8fa950d4dce69
377,0.0,0.785,0.215,0.6588,ChIJb08c02c8fa950d4dce69
378,0.079,0.826,0.095,0.0826,ChIJb08c02c8fa950d4dce69
379,0.0,0.715,0.285,0.7177,ChIJb08c02c8fa950d4dce69
380,0.0,0.741,0.259,0.743,ChIJb08c02c8fa950d4dce69
381,0.0,0.448,0.552,0.9269,ChIJb08c02c8fa950d4dce69
382,0.0,0.441,0.559,0.9349,ChIJb08c02c8fa950d4dce69
383,0.0,0.699,0.301,0.5574,ChIJb08c02c8fa950d4dce69
384,0.0,0.688,0.312,0.8268,ChIJb08c02c8fa950d4dce69
385,0.0,0.824,0.176,0.3291,ChIJb08c02c8fa950d4dce69
386,0.0,0.702,0.298,0.7783,ChIJb08c02c8fa950d4dce69
387,0.0,0.688,0.312,0.8271,ChIJb08c02c8fa950d4dce69
388,0.0,0.678,0.322,0.8221,ChIJb08c02c8fa950d4dce69
389,0.071,0.741,0.188,0.3962,ChIJb08c02c8fa950d4dce69
390,0.133,0.687,0.18,0.2732,ChIJb08c02c8fa950d4dce69
391,0.0,0.439,0.561,0.9153,ChIJb08c02c8fa950d4dce69
392,0.0,0.49,0.51,0.9484,ChIJb08c02c8fa950d4dce69
393,0.0,0.525,0.475,0.9133,ChIJb08c02c8fa950d4dce69
394,0.0,0.703,0.297,0.8016,ChIJb08c02c8fa950d4dce69
395,0.22,0.78,0.0,-0.4767,ChIJb08c02c8fa950d4dce69
396,0.0,0.729,0.271,0.6369,ChIJb08c02c8fa950d4dce69
397,0.0,0.64,0.36,0.8788,ChIJb08c02c8fa950d4dce69
398,0.0,0.708,0.292,0.6969,ChIJb08c02c8fa950d4dce69
399,0.0,0.625,0.375,0.8122,ChIJb08c02c8fa950d4dce69
400,0.0,0.554,0.446,0.883,ChIJb08c02c8fa950d4dce69
401,0.268,0.732,0.0,-0.5812,ChIJb08c02c8fa950d4dce69
402,0.0,0.632,0.368,0.872,ChIJb08c02c8fa950d4dce69
403,0.071,0.741,0.188,0.3962,ChIJb08c02c8fa950d4dce69
404,0.0,0.708,0.292,0.6969,ChIJb08c02c8fa950d4dce69
405,0.0,0.833,0.167,0.296,ChIJb08c02c8fa950d4dce69
406,0.0,0.711,0.289,0.7845,ChIJb08c02c8fa950d4dce69
407,0.0,0.727,0.273,0.6444,ChIJb08c02c8fa950d4dce69
408,0.393,0.607,0.0,-0.7761,ChIJb08c02c8fa950d4dce69
409,0.0,0.612,0.388,0.8957,ChIJb08c02c8fa950d4dce69
410,0.0,0.499,0.501,0.944,ChIJb08c02c8fa950d4dce69
411,0.381,0.619,0.0,-0.8238,ChIJb08c02c8fa950d4dce69
412,0.128,0.7,0.173,0.2732,ChIJb08c02c8fa950d4dce69
413,0.0,0.65,0.35,0.8658,ChIJb08c02c8fa950d4dce69
414,0.0,0.544,0.456,0.9441,ChIJb08c02c8fa950d4dce69
415,0.0,0.556,0.444,0.9183,ChIJb08c02c8fa950d4dce69
416,0.0,0.577,0.423,0.8999,ChIJb08c02c8fa950d4dce69
417,0.0,0.689,0.311,0.8258,ChIJb08c02c8fa950d4dce69
418,0.0,0.734,0.266,0.7845,ChIJb08c02c8fa950d4dce69
419,0.0,0.418,0.582,0.9493,ChIJb08c02c8fa950d4dce69
420,0.0,0.637,0.363,0.8399,ChIJb08c02c8fa950d4dce69
421,0.0,0.574,0.426,0.8858,ChIJb08c02c8fa950d4dce69
422,0.0,0.455,0.545,0.9217,ChIJb08c02c8fa950d4dce69
423,0.0,0.594,0.406,0.9124,ChIJb08c02c8fa950d4dce69
424,0.0,0.72,0.28,0.7906,ChIJb08c02c8fa950d4dce69
425,0.0,0.703,0.297,0.8225,ChIJb08c02c8fa950d4dce69
426,0.0,0.458,0.542,0.9347,ChIJb08c02c8fa950d4dce69
427,0.0,1.0,0.0,0.0,ChIJb08c02c8fa950d4dce69
428,0.0,0.505,0.495,0.9402,ChIJb08c02c8fa950d4dce69
429,0.0,0.616,0.384,0.8748,ChIJb08c02c8fa950d4dce69
430,0.0,0.51,0.49,0.91,ChIJb08c02c8fa950d4dce69
431,0.0,0.678,0.322,0.7693,ChIJb08c02c8fa950d4dce69
432,0.0,0.658,0.342,0.8313,ChIJb08c02c8fa950d4dce69
433,0.0,0.679,0.321,0.7959,ChIJb08c02c8fa950d4dce69
434,0.0,0.678,0.322,0.8221,ChIJb08c02c8fa950d4dce69
435,0.0,0.502,0.498,0.9421,ChIJb08c02c8fa950d4dce69
436,0.0,0.599,0.401,0.8542,ChIJb08c02c8fa950d4dce69
437,0.0,0.759,0.241,0.5789,ChIJb08c02c8fa950d4dce69
438,0.0,0.715,0.285,0.7177,ChIJb08c02c8fa950d4dce69
439,0.0,0.489,0.511,0.9571,ChIJb08c02c8fa950d4dce69
440,0.0,0.689,0.311,0.8258,ChIJb08c02c8fa950d4dce69
441,0.226,0.617,0.157,-0.1195,ChIJb08c02c8fa950d4dce69
442,0.0,0.471,0.529,0.969,ChIJb08c02c8fa950d4dce69
443,0.0,0.727,0.273,0.6444,ChIJb08c02c8fa950d4dce69
444,0.0,1.0,0.0,0.0,ChIJb08c02c8fa950d4dce69
445,0.449,0.551,0.0,-0.8863,ChIJb08c02c8fa950d4dce69
446,0.449,0.551,0.0,-0.8863,ChIJb08c02c8fa950d4dce69
447,0.0,0.535,0.465,0.883,ChIJb08c02c8fa950d4dce69
448,0.0,0.823,0.177,0.6249,ChIJb08c02c8fa950d4dce69
449,0.0,0.641,0.359,0.8779,ChIJb08c02c8fa950d4dce69
450,0.0,0.829,0.171,0.5093,ChIJb08c02c8fa950d4dce69
451,0.0,0.582,0.418,0.8955,ChIJb08c02c8fa950d4dce69
452,0.0,0.524,0.476,0.875,ChIJb08c02c8fa950d4dce69
453,0.381,0.619,0.0,-0.8238,ChIJb08c02c8fa950d4dce69
454,0.0,0.796,0.204,0.6249,ChIJb08c02c8fa950d4dce69
455,0.0,0.607,0.393,0.9001,ChIJb08c02c8fa950d4dce69
456,0.0,0.531,0.469,0.9097,ChIJb08c02c8fa950d4dce69
457,0.0,0.443,0.557,0.944,ChIJb08c02c8fa950d4dce69
458,0.0,0.562,0.438,0.9134,ChIJb08c02c8fa950d4dce69
459,0.0,0.478,0.522,0.8999,ChIJb08c02c8fa950d4dce69
460,0.0,0.577,0.423,0.9001,ChIJb08c02c8fa950d4dce69
461,0.0,0.502,0.498,0.9169,ChIJb08c02c8fa950d4dce69
462,0.0,0.823,0.177,0.6249,ChIJb08c02c8fa950d4dce69
463,0.0,0.499,0.501,0.9589,ChIJb08c02c8fa950d4dce69
464,0.314,0.515,0.17,-0.4215,ChIJb08c02c8fa950d4dce69
465,0.0,0.648,0.352,0.8221,ChIJb08c02c8fa950d4dce69
466,0.0,0.595,0.405,0.8977,ChIJb08c02c8fa950d4dce69
467,0.075,0.735,0.191,0.3655,ChIJb08c02c8fa950d4dce69
468,0.0,0.56,0.44,0.9151,ChIJb08c02c8fa950d4dce69
469,0.396,0.604,0.0,-0.7824,ChIJb08c02c8fa950d4dce69
470,0.0,0.723,0.277,0.7845,ChIJb08c02c8fa950d4dce69
471,0.0,0.802,0.198,0.6369,ChIJb08c02c8fa950d4dce69
472,0.0,0.732,0.268,0.6696,ChIJb08c02c8fa950d4dce69
473,0.0,0.865,0.135,0.3291,ChIJb08c02c8fa950d4dce69
474,0.0,0.528,0.472,0.9359,ChIJb08c02c8fa950d4dce69
475,0.14,0.681,0.179,0.2263,ChIJb08c02c8fa950d4dce69
476,0.0,0.698,0.302,0.8316,ChIJb08c02c8fa950d4dce69
477,0.0,0.722,0.278,0.8074,ChIJb08c02c8fa950d4dce69
478,0.22,0.78,0.0,-0.4767,ChIJb08c02c8fa950d4dce69
479,0.0,0.829,0.171,0.5093,ChIJb08c02c8fa950d4dce69
480,0.0,0.603,0.397,0.9259,ChIJb08c02c8fa950d4dce69
481,0.0,0.83,0.17,0.6249,ChIJb08c02c8fa950d4dce69
482,0.0,0.431,0.569,0.9217,ChIJb08c02c8fa950d4dce69
483,0.0,0.571,0.429,0.906,ChIJb08c02c8fa950d4dce69
484,0.0,0.49,0.51,0.9674,ChIJb08c02c8fa950d4dce69
485,0.48,0.52,0.0,-0.9001,ChIJb08c02c8fa950d4dce69
486,0.0,0.685,0.315,0.784,ChIJb08c02c8fa950d4dce69
487,0.0,0.856,0.144,0.2942,ChIJb08c02c8fa950d4dce69
488,0.367,0.633,0.0,-0.8276,ChIJb08c02c8fa950d4dce69
489,0.17,0.634,0.196,-0.1331,ChIJb08c02c8fa950d4dce69
490,0.0,0.566,0.434,0.91,ChIJb08c02c8fa950d4dce69
491,0.0,0.717,0.283,0.8176,ChIJb08c02c8fa950d4dce69
492,0.0,0.806,0.194,0.6249,ChIJb08c02c8fa950d4dce69
493,0.0,0.545,0.455,0.875,ChIJb08c02c8fa950d4dce69
494,0.0,0.69,0.31,0.6588,ChIJb08c02c8fa950d4dce69
495,0.0,0.711,0.289,0.7269,ChIJb08c02c8fa950d4dce69
496,0.0,0.708,0.292,0.7644,ChIJb08c02c8fa950d4dce69
497,0.0,0.542,0.458,0.945,ChIJb08c02c8fa950d4dce69
498,0.268,0.732,0.0,-0.5812,ChIJb08c02c8fa950d4dce69
499,0.464,0.536,0.0,-0.9022,ChIJb08c02c8fa950d4dce69
500,0.0,0.711,0.289,0.5719,ChIJa6f4109d0542c478161c
501,0.0,0.691,0.309,0.7402,ChIJa6f4109d0542c478161c
502,0.0,0.625,0.375,0.8122,ChIJa6f4109d0542c478161c
503,0.381,0.619,0.0,-0.8238,ChIJa6f4109d0542c478161c
504,0.0,0.798,0.202,0.4215,ChIJa6f4109d0542c478161c
505,0.0,0.694,0.306,0.8176,ChIJa6f4109d0542c478161c
506,0.381,0.619,0.0,-0.8238,ChIJa6f4109d0542c478161c
507,0.0,0.811,0.189,0.6369,ChIJa6f4109d0542c478161c
508,0.383,0.617,0.0,-0.7351,ChIJa6f4109d0542c478161c
509,0.0,0.651,0.349,0.7935,ChIJa6f4109d0542c478161c
510,0.0,0.644,0.356,0.8707,ChIJa6f4109d0542c478161c
511,0.0,0.531,0.469,0.9078,ChIJa6f4109d0542c478161c
512,0.379,0.621,0.0,-0.7269,ChIJa6f4109d0542c478161c
513,0.0,0.802,0.198,0.6369,ChIJa6f4109d0542c478161c
514,0.0,0.57,0.43,0.9194,ChIJa6f4109d0542c478161c
515,0.0,0.634,0.366,0.8439,ChIJa6f4109d0542c478161c
516,0.0,0.692,0.308,0.8402,ChIJa6f4109d0542c478161c
517,0.365,0.635,0.0,-0.8238,ChIJa6f4109d0542c478161c
518,0.0,0.802,0.198,0.6369,ChIJa6f4109d0542c478161c
519,0.0,0.675,0.325,0.8478,ChIJa6f4109d0542c478161c
520,0.0,0.591,0.409,0.8655,ChIJa6f4109d0542c478161c
521,0.0,0.476,0.524,0.9358,ChIJa6f4109d0542c478161c
522,0.381,0.619,0.0,-0.8238,ChIJa6f4109d0542c478161c
523,0.522,0.478,0.0,-0.9217,ChIJa6f4109d0542c478161c
524,0.377,0.623,0.0,-0.7404,ChIJa6f4109d0542c478161c
525,0.0,0.497,0.503,0.945,ChIJa6f4109d0542c478161c
526,0.0,0.711,0.289,0.7263,ChIJa6f4109d0542c478161c
527,0.0,0.526,0.474,0.9375,ChIJa6f4109d0542c478161c
528,0.0,0.615,0.385,0.8918,ChIJa6f4109d0542c478161c
529,0.381,0.619,0.0,-0.8238,ChIJa6f4109d0542c478161c
530,0.359,0.641,0.0,-0.7404,ChIJa6f4109d0542c478161c
531,0.096,0.615,0.288,0.7184,ChIJa6f4109d0542c478161c
532,0.364,0.636,0.0,-0.743,ChIJa6f4109d0542c478161c
533,0.0,0.42,0.58,0.93,ChIJa6f4109d0542c478161c
534,0.0,0.734,0.266,0.5719,ChIJa6f4109d0542c478161c
535,0.135,0.694,0.171,0.2263,ChIJa6f4109d0542c478161c
536,0.11,0.705,0.185,0.4019,ChIJa6f4109d0542c478161c
537,0.0,0.458,0.542,0.9347,ChIJa6f4109d0542c478161c
538,0.0,0.843,0.157,0.4215,ChIJa6f4109d0542c478161c
539,0.0,0.823,0.177,0.6249,ChIJa6f4109d0542c478161c
540,0.321,0.51,0.168,-0.4588,ChIJa6f4109d0542c478161c
541,0.0,0.544,0.456,0.9144,ChIJa6f4109d0542c478161c
542,0.0,0.678,0.322,0.7693,ChIJa6f4109d0542c478161c
543,0.0,1.0,0.0,0.0,ChIJa6f4109d0542c478161c
544,0.0,0.634,0.366,0.8439,ChIJa6f4109d0542c478161c
545,0.0,0.606,0.394,0.8858,ChIJa6f4109d0542c478161c
546,0.0,0.681,0.319,0.838,ChIJa6f4109d0542c478161c
547,0.0,0.725,0.275,0.6486,ChIJa6f4109d0542c478161c
548,0.0,0.785,0.215,0.6249,ChIJa6f4109d0542c478161c
549,0.09,0.537,0.373,0.7062,ChIJa6f4109d0542c478161c
550,0.0,0.69,0.31,0.6588,ChIJa6f4109d0542c478161c
551,0.0,0.802,0.198,0.6369,ChIJa6f4109d0542c478161c
552,0.0,0.695,0.305,0.7645,ChIJa6f4109d0542c478161c
553,0.0,0.582,0.418,0.9098,ChIJa6f4109d0542c478161c
554,0.396,0.604,0.0,-0.7824,ChIJa6f4109d0542c478161c
555,0.0,0.461,0.539,0.9347,ChIJa6f4109d0542c478161c
556,0.0,0.56,0.44,0.915,ChIJa6f4109d0542c478161c
557,0.0,0.657,0.343,0.807,ChIJa6f4109d0542c478161c
558,0.1,0.55,0.35,0.6665,ChIJa6f4109d0542c478161c
559,0.0,0.524,0.476,0.875,ChIJa6f4109d0542c478161c
560,0.0,0.747,0.253,0.5789,ChIJa6f4109d0542c478161c
561,0.0,0.819,0.181,0.6369,ChIJa6f4109d0542c478161c
562,0.0,0.657,0.343,0.807,ChIJa6f4109d0542c478161c
563,0.0,0.51,0.49,0.91,ChIJa6f4109d0542c478161c
564,0.0,0.584,0.416,0.8934,ChIJa6f4109d0542c478161c
565,0.0,0.591,0.409,0.886,ChIJa6f4109d0542c478161c
566,0.0,0.524,0.476,0.875,ChIJa6f4109d0542c478161c
567,0.0,0.556,0.444,0.945,ChIJa6f4109d0542c478161c
568,0.364,0.636,0.0,-0.743,ChIJa6f4109d0542c478161c
569,0.0,0.512,0.488,0.908,ChIJa6f4109d0542c478161c
570,0.0,0.843,0.157,0.4215,ChIJa6f4109d0542c478161c
571,0.0,0.749,0.251,0.5719,ChIJa6f4109d0542c478161c
572,0.0,0.709,0.291,0.8126,ChIJa6f4109d0542c478161c
573,0.0,0.616,0.384,0.8542,ChIJa6f4109d0542c478161c
574,0.381,0.619,0.0,-0.8238,ChIJa6f4109d0542c478161c
575,0.384,0.616,0.0,-0.8276,ChIJa6f4109d0542c478161c
576,0.0,0.591,0.409,0.8655,ChIJa6f4109d0542c478161c
577,0.131,0.697,0.172,0.25,ChIJa6f4109d0542c478161c
578,0.0,0.571,0.429,0.906,ChIJa6f4109d0542c478161c
579,0.0,0.723,0.277,0.7845,ChIJa6f4109d0542c478161c
580,0.0,0.592,0.408,0.9136,ChIJa6f4109d0542c478161c
581,0.381,0.619,0.0,-0.8238,ChIJa6f4109d0542c478161c
582,0.0,0.484,0.516,0.9694,ChIJa6f4109d0542c478161c
583,0.0,0.526,0.474,0.9118,ChIJa6f4109d0542c478161c
584,0.0,0.502,0.498,0.9169,ChIJa6f4109d0542c478161c
585,0.0,0.648,0.352,0.8221,ChIJa6f4109d0542c478161c
586,0.0,0.617,0.383,0.8519,ChIJa6f4109d0542c478161c
587,0.0,0.708,0.292,0.7345,ChIJa6f4109d0542c478161c
588,0.0,0.524,0.476,0.875,ChIJa6f4109d0542c478161c
589,0.0,0.476,0.524,0.9467,ChIJa6f4109d0542c478161c
590,0.0,0.576,0.424,0.915,ChIJa6f4109d0542c478161c
591,0.0,0.502,0.498,0.9169,ChIJa6f4109d0542c478161c
592,0.0,0.505,0.495,0.9402,ChIJa6f4109d0542c478161c
593,0.0,0.548,0.452,0.9325,ChIJa6f4109d0542c478161c
594,0.482,0.518,0.0,-0.9022,ChIJa6f4109d0542c478161c
595,0.0,0.415,0.585,0.9509,ChIJa6f4109d0542c478161c
596,0.0,1.0,0.0,0.0,ChIJa6f4109d0542c478161c
597,0.0,0.591,0.409,0.8655,ChIJa6f4109d0542c478161c
598,0.0,0.664,0.336,0.796,ChIJa6f4109d0542c478161c
599,0.0,0.651,0.349,0.8622,ChIJa6f4109d0542c478161c
600,0.0,0.602,0.398,0.891,ChIJa6f4109d0542c478161c
601,0.0,0.495,0.505,0.9459,ChIJa6f4109d0542c478161c
602,0.0,0.675,0.325,0.8271,ChIJa6f4109d0542c478161c
603,0.0,0.497,0.503,0.945,ChIJa6f4109d0542c478161c
604,0.0,0.5,0.5,0.9323,ChIJa6f4109d0542c478161c
605,0.0,0.424,0.576,0.9459,ChIJa6f4109d0542c478161c
606,0.0,0.702,0.298,0.7783,ChIJa6f4109d0542c478161c
607,0.0,0.785,0.215,0.6249,ChIJa6f4109d0542c478161c
608,0.0,0.675,0.325,0.8268,ChIJa6f4109d0542c478161c
609,0.168,0.457,0.376,0.6139,ChIJa6f4109d0542c478161c
610,0.0,0.65,0.35,0.8439,ChIJa6f4109d0542c478161c
611,0.0,0.84,0.16,0.431,ChIJa6f4109d0542c478161c
612,0.0,0.445,0.555,0.945,ChIJa6f4109d0542c478161c
613,0.0,0.612,0.388,0.8356,ChIJa6f4109d0542c478161c
614,0.268,0.732,0.0,-0.5812,ChIJa6f4109d0542c478161c
615,0.364,0.636,0.0,-0.743,ChIJa6f4109d0542c478161c
616,0.0,0.598,0.402,0.8942,ChIJa6f4109d0542c478161c
617,0.0,0.528,0.472,0.9246,ChIJa6f4109d0542c478161c
618,0.384,0.616,0.0,-0.8276,ChIJa6f4109d0542c478161c
619,0.073,0.674,0.254,0.5423,ChIJa6f4109d0542c478161c
620,0.0,0.598,0.402,0.8779,ChIJa6f4109d0542c478161c
621,0.0,0.785,0.215,0.6249,ChIJa6f4109d0542c478161c
622,0.0,0.47,0.53,0.95,ChIJa6f4109d0542c478161c
623,0.0,0.701,0.299,0.8258,ChIJa6f4109d0542c478161c
624,0.0,0.606,0.394,0.8436,ChIJa6f4109d0542c478161c
625,0.0,0.517,0.483,0.8824,ChIJa6f4109d0542c478161c
626,0.0,0.579,0.421,0.9124,ChIJa6f4109d0542c478161c
627,0.079,0.826,0.095,0.0826,ChIJa6f4109d0542c478161c
628,0.0,0.691,0.309,0.7712,ChIJa6f4109d0542c478161c
629,0.0,0.526,0.474,0.937,ChIJa6f4109d0542c478161c
630,0.0,1.0,0.0,0.0,ChIJa6f4109d0542c478161c
631,0.48,0.52,0.0,-0.9001,ChIJa6f4109d0542c478161c
632,0.0,0.705,0.295,0.838,ChIJa6f4109d0542c478161c
633,0.0,0.806,0.194,0.6249,ChIJa6f4109d0542c478161c
634,0.0,0.612,0.388,0.8957,ChIJa6f4109d0542c478161c
635,0.0,0.612,0.388,0.8957,ChIJa6f4109d0542c478161c
636,0.0,0.49,0.51,0.9391,ChIJa6f4109d0542c478161c
637,0.0,0.664,0.336,0.8221,ChIJa6f4109d0542c478161c
638,0.0,0.582,0.418,0.9098,ChIJa6f4109d0542c478161c
639,0.0,0.701,0.299,0.7152,ChIJa6f4109d0542c478161c
640,0.0,0.521,0.479,0.9402,ChIJa6f4109d0542c478161c
641,0.0,0.576,0.424,0.7959,ChIJa6f4109d0542c478161c
642,0.0,0.734,0.266,0.7845,ChIJa6f4109d0542c478161c
643,0.0,0.55,0.45,0.9313,ChIJa6f4109d0542c478161c
644,0.0,0.843,0.157,0.4215,ChIJa6f4109d0542c478161c
645,0.396,0.604,0.0,-0.7824,ChIJa6f4109d0542c478161c
646,0.0,0.56,0.44,0.915,ChIJa6f4109d0542c478161c
647,0.0,1.0,0.0,0.0,ChIJa6f4109d0542c478161c
648,0.0,1.0,0.0,0.0,ChIJa6f4109d0542c478161c
649,0.0,0.843,0.157,0.4215,ChIJa6f4109d0542c478161c
650,0.0,0.591,0.409,0.8655,ChIJa6f4109d0542c478161c
651,0.0,0.658,0.342,0.8313,ChIJa6f4109d0542c478161c
652,0.0,0.487,0.513,0.9638,ChIJa6f4109d0542c478161c
653,0.148,0.506,0.345,0.5073,ChIJa6f4109d0542c478161c
654,0.0,0.472,0.528,0.9493,ChIJa6f4109d0542c478161c
655,0.0,0.448,0.552,0.961,ChIJa6f4109d0542c478161c
656,0.0,0.445,0.555,0.9287,ChIJa6f4109d0542c478161c
657,0.0,0.533,0.467,0.9329,ChIJa6f4109d0542c478161c
658,0.0,0.573,0.427,0.9042,ChIJa6f4109d0542c478161c
659,0.0,0.69,0.31,0.8016,ChIJa6f4109d0542c478161c
660,0.0,0.502,0.498,0.9169,ChIJa6f4109d0542c478161c
661,0.374,0.626,0.0,-0.7761,ChIJa6f4109d0542c478161c
662,0.0,0.582,0.418,0.8953,ChIJa6f4109d0542c478161c
663,0.0,0.723,0.277,0.7845,ChIJa6f4109d0542c478161c
664,0.0,0.483,0.517,0.9432,ChIJa6f4109d0542c478161c
665,0.0,0.692,0.308,0.7693,ChIJa6f4109d0542c478161c
666,0.0,0.796,0.204,0.6249,ChIJa6f4109d0542c478161c
667,0.0,0.51,0.49,0.9097,ChIJa6f4109d0542c478161c
668,0.0,0.525,0.475,0.8953,ChIJa6f4109d0542c478161c
669,0.0,0.684,0.316,0.7553,ChIJa6f4109d0542c478161c
670,0.0,0.573,0.427,0.8016,ChIJa6f4109d0542c478161c
671,0.396,0.604,0.0,-0.7824,ChIJa6f4109d0542c478161c
672,0.0,0.678,0.322,0.8221,ChIJa6f4109d0542c478161c
673,0.0,0.603,0.397,0.784,ChIJa6f4109d0542c478161c
674,0.0,0.598,0.402,0.8779,ChIJa6f4109d0542c478161c
675,0.268,0.732,0.0,-0.5812,ChIJa6f4109d0542c478161c
676,0.0,0.48,0.52,0.9661,ChIJa6f4109d0542c478161c
677,0.0,0.611,0.389,0.8807,ChIJa6f4109d0542c478161c
678,0.393,0.607,0.0,-0.7761,ChIJa6f4109d0542c478161c
679,0.22,0.78,0.0,-0.4767,ChIJa6f4109d0542c478161c
680,0.484,0.516,0.0,-0.9043,ChIJa6f4109d0542c478161c
681,0.0,0.574,0.426,0.8858,ChIJa6f4109d0542c478161c
682,0.0,0.795,0.205,0.6588,ChIJa6f4109d0542c478161c
683,0.0,0.741,0.259,0.5499,ChIJa6f4109d0542c478161c
684,0.337,0.663,0.0,-0.6808,ChIJa6f4109d0542c478161c
685,0.0,0.446,0.554,0.9421,ChIJa6f4109d0542c478161c
686,0.0,0.795,0.205,0.6588,ChIJa6f4109d0542c478161c
687,0.0,0.491,0.509,0.9259,ChIJa6f4109d0542c478161c
688,0.071,0.561,0.367,0.7003,ChIJa6f4109d0542c478161c
689,0.0,0.534,0.466,0.9493,ChIJa6f4109d0542c478161c
690,0.0,0.521,0.479,0.93,ChIJa6f4109d0542c478161c
691,0.0,0.514,0.486,0.9059,ChIJa6f4109d0542c478161c
692,0.0,0.523,0.477,0.9286,ChIJa6f4109d0542c478161c
693,0.0,0.489,0.511,0.9678,ChIJa6f4109d0542c478161c
694,0.0,0.678,0.322,0.8221,ChIJa6f4109d0542c478161c
695,0.0,0.524,0.476,0.875,ChIJa6f4109d0542c478161c
696,0.0,0.535,0.465,0.883,ChIJa6f4109d0542c478161c
697,0.0,0.609,0.391,0.7712,ChIJa6f4109d0542c478161c
698,0.0,0.579,0.421,0.8977,ChIJa6f4109d0542c478161c
699,0.0,0.542,0.458,0.945,ChIJa6f4109d0542c478161c
700,0.0,0.732,0.268,0.5255,ChIJa6f4109d0542c478161c
701,0.0,0.512,0.488,0.908,ChIJa6f4109d0542c478161c
702,0.0,0.531,0.469,0.9097,ChIJa6f4109d0542c478161c
703,0.0,0.568,0.432,0.908,ChIJa6f4109d0542c478161c
704,0.0,0.582,0.418,0.9098,ChIJa6f4109d0542c478161c
705,0.124,0.702,0.174,0.296,ChIJa6f4109d0542c478161c
706,0.0,0.696,0.304,0.7906,ChIJa6f4109d0542c478161c
707,0.268,0.732,0.0,-0.5812,ChIJa6f4109d0542c478161c
708,0.0,0.851,0.149,0.4215,ChIJa6f4109d0542c478161c
709,0.0,1.0,0.0,0.0,ChIJa6f4109d0542c478161c
710,0.178,0.717,0.105,-0.3226,ChIJa6f4109d0542c478161c
711,0.0,0.515,0.485,0.9213,ChIJa6f4109d0542c478161c
712,0.0,0.709,0.291,0.8316,ChIJa6f4109d0542c478161c
713,0.0,0.383,0.617,0.9442,ChIJa6f4109d0542c478161c
714,0.0,0.59,0.41,0.9029,ChIJa6f4109d0542c478161c
715,0.39,0.61,0.0,-0.7506,ChIJa6f4109d0542c478161c
716,0.314,0.515,0.17,-0.4215,ChIJa6f4109d0542c478161c
717,0.0,0.706,0.294,0.8176,ChIJa6f4109d0542c478161c
718,0.0,0.686,0.314,0.8313,ChIJa6f4109d0542c478161c
719,0.0,1.0,0.0,0.0,ChIJa6f4109d0542c478161c
720,0.462,0.538,0.0,-0.9001,ChIJa6f4109d0542c478161c
721,0.0,0.606,0.394,0.8858,ChIJa6f4109d0542c478161c
722,0.0,0.579,0.421,0.8805,ChIJa6f4109d0542c478161c
723,0.0,0.859,0.141,0.3182,ChIJa6f4109d0542c478161c
724,0.0,0.598,0.402,0.8777,ChIJa6f4109d0542c478161c
725,0.38,0.62,0.0,-0.7885,ChIJa6f4109d0542c478161c
726,0.0,0.596,0.404,0.8964,ChIJa6f4109d0542c478161c
727,0.079,0.826,0.095,0.0826,ChIJa6f4109d0542c478161c
728,0.0,0.72,0.28,0.8126,ChIJa6f4109d0542c478161c
729,0.0,0.51,0.49,0.9097,ChIJa6f4109d0542c478161c
730,0.0,0.497,0.503,0.945,ChIJa6f4109d0542c478161c
731,0.449,0.551,0.0,-0.8863,ChIJa6f4109d0542c478161c
732,0.0,0.747,0.253,0.5789,ChIJa6f4109d0542c478161c
733,0.0,0.696,0.304,0.7906,ChIJa6f4109d0542c478161c
734,0.0,0.636,0.364,0.8834,ChIJa6f4109d0542c478161c
735,0.393,0.607,0.0,-0.7761,ChIJa6f4109d0542c478161c
736,0.0,0.664,0.336,0.796,ChIJa6f4109d0542c478161c
737,0.384,0.616,0.0,-0.8276,ChIJa6f4109d0542c478161c
738,0.0,0.796,0.204,0.6249,ChIJa6f4109d0542c478161c
739,0.0,0.446,0.554,0.9313,ChIJa6f4109d0542c478161c
740,0.0,0.689,0.311,0.8258,ChIJa6f4109d0542c478161c
